shop_id,product_type
s00077,cotton saree
s00077,nightwear set
s00077,graphic t-shirt
s00077,winter jacket
s00077,woolen shawl
s00077,kids eid frock
s00077,scarf
s00077,cardigan
s00077,embroidered blouse
s00077,kurti
s00078,salwar set
s00078,kurti
s00078,formal trouser
s00078,petticoat
s00078,bridal lehenga
s00078,scarf
s00078,casual shirt
s00078,winter cap
s00078,cotton saree
s00078,cotton three-piece
s00078,graphic t-shirt
s00078,nightwear set
s00078,kids eid frock
s00078,winter jacket
s00078,embroidered blouse
s00078,hijab
s00078,anarkali kurti
s00078,designer panjabi
s00078,silk saree
s00079,silk saree
s00079,petticoat
s00079,hijab
s00079,lungi
s00079,embroidered blouse
s00079,graphic t-shirt
s00079,bridal lehenga
s00079,scarf
s00079,denim jeans
s00079,cotton saree
s00079,casual shirt
s00079,winter cap
s00079,formal trouser
s00079,cotton three-piece
s00080,nightwear set
s00080,lungi
s00080,scarf
s00080,anarkali kurti
s00080,graphic t-shirt
s00080,salwar set
s00080,kurti
s00080,woolen shawl
s00080,winter jacket
s00080,embroidered blouse
s00080,denim jeans
s00080,formal trouser
s00080,bridal lehenga
s00080,cardigan
s00080,matching blouse
s00080,hijab
s00081,cotton three-piece
s00081,cotton saree
s00081,salwar set
s00081,kids eid frock
s00081,scarf
s00081,matching blouse
s00081,lungi
s00081,winter jacket
s00081,silk saree
s00081,denim jeans
s00081,graphic t-shirt
s00081,casual shirt
s00081,designer panjabi
s00081,formal trouser
s00081,hijab
s00081,bridal lehenga
s00081,petticoat
s00081,winter cap
s00081,kurti
s00081,nightwear set
s00081,embroidered blouse
s00081,cardigan
s00081,woolen shawl
s00082,lungi
s00082,designer panjabi
s00082,cotton saree
s00082,formal trouser
s00082,petticoat
s00082,anarkali kurti
s00082,hijab
s00082,salwar set
s00082,kids eid frock
s00082,bridal lehenga
s00082,cotton three-piece
s00082,winter cap
s00082,scarf
s00082,cardigan
s00082,denim jeans
s00082,graphic t-shirt
s00082,casual shirt
s00082,winter jacket
s00082,embroidered blouse
s00082,kurti
s00083,silk saree
s00083,formal trouser
s00083,matching blouse
s00083,kids eid frock
s00083,bridal lehenga
s00083,salwar set
s00083,casual shirt
s00083,graphic t-shirt
s00083,denim jeans
s00083,winter cap
s00083,nightwear set
s00083,scarf
s00083,anarkali kurti
s00083,kurti
s00083,embroidered blouse
s00083,winter jacket
s00083,hijab
s00083,woolen shawl
s00083,cotton saree
s00083,petticoat
s00083,cardigan
s00084,salwar set
s00084,winter jacket
s00084,hijab
s00084,casual shirt
s00084,petticoat
s00084,cotton saree
s00084,kids eid frock
s00084,graphic t-shirt
s00084,embroidered blouse
s00084,anarkali kurti
s00084,designer panjabi
s00084,denim jeans
s00084,formal trouser
s00084,nightwear set
s00085,hijab
s00085,designer panjabi
s00085,formal trouser
s00085,winter cap
s00085,cotton saree
s00085,lungi
s00085,kurti
s00085,embroidered blouse
s00085,nightwear set
s00085,anarkali kurti
s00085,graphic t-shirt
s00085,petticoat
s00085,woolen shawl
s00086,denim jeans
s00086,nightwear set
s00086,cotton saree
s00086,salwar set
s00086,petticoat
s00086,bridal lehenga
s00086,embroidered blouse
s00086,formal trouser
s00086,scarf
s00086,hijab
s00086,casual shirt
s00086,cotton three-piece
s00086,lungi
s00087,graphic t-shirt
s00087,cotton saree
s00087,designer panjabi
s00087,denim jeans
s00087,kurti
s00087,casual shirt
s00087,cotton three-piece
s00087,formal trouser
s00087,petticoat
s00087,scarf
s00087,winter jacket
s00087,lungi
s00087,winter cap
s00087,kids eid frock
s00087,nightwear set
s00087,cardigan
s00087,anarkali kurti
s00087,embroidered blouse
s00087,silk saree
s00087,woolen shawl
s00087,salwar set
s00088,graphic t-shirt
s00088,silk saree
s00088,cotton three-piece
s00088,matching blouse
s00088,winter cap
s00088,cardigan
s00088,lungi
s00088,embroidered blouse
s00088,formal trouser
s00088,designer panjabi
s00088,woolen shawl
s00088,anarkali kurti
s00088,cotton saree
s00088,kurti
s00088,scarf
s00088,denim jeans
s00088,bridal lehenga
s00088,hijab
s00088,winter jacket
s00088,petticoat
s00088,nightwear set
s00088,salwar set
s00088,casual shirt
s00088,kids eid frock
s00089,nightwear set
s00089,woolen shawl
s00089,petticoat
s00089,casual shirt
s00089,embroidered blouse
s00089,kids eid frock
s00089,cotton saree
s00089,bridal lehenga
s00089,cotton three-piece
s00089,matching blouse
s00089,salwar set
s00089,lungi
s00089,winter jacket
s00089,anarkali kurti
s00089,kurti
s00089,designer panjabi
s00089,denim jeans
s00089,winter cap
s00089,cardigan
s00089,scarf
s00089,graphic t-shirt
s00089,hijab
s00089,silk saree
s00090,lungi
s00090,cotton saree
s00090,formal trouser
s00090,embroidered blouse
s00090,anarkali kurti
s00090,winter jacket
s00090,kurti
s00090,bridal lehenga
s00090,nightwear set
s00090,cardigan
s00090,winter cap
s00090,kids eid frock
s00091,matching blouse
s00091,kurti
s00091,salwar set
s00091,silk saree
s00091,hijab
s00091,petticoat
s00091,nightwear set
s00091,anarkali kurti
s00091,cotton saree
s00091,cotton three-piece
s00091,graphic t-shirt
s00091,cardigan
s00091,embroidered blouse
s00091,casual shirt
s00091,kids eid frock
s00091,lungi
s00091,formal trouser
s00091,scarf
s00091,designer panjabi
s00091,winter jacket
s00092,cotton saree
s00092,winter cap
s00092,casual shirt
s00092,formal trouser
s00092,winter jacket
s00092,silk saree
s00092,nightwear set
s00092,hijab
s00092,cotton three-piece
s00092,denim jeans
s00092,scarf
s00092,salwar set
s00092,matching blouse
s00093,woolen shawl
s00093,denim jeans
s00093,embroidered blouse
s00093,casual shirt
s00093,winter cap
s00093,cotton saree
s00093,designer panjabi
s00093,cardigan
s00093,nightwear set
s00093,lungi
s00093,bridal lehenga
s00093,hijab
s00094,salwar set
s00094,silk saree
s00094,designer panjabi
s00094,lungi
s00094,winter cap
s00094,formal trouser
s00094,kurti
s00094,anarkali kurti
s00094,woolen shawl
s00094,petticoat
s00094,denim jeans
s00094,cotton saree
s00094,graphic t-shirt
s00094,winter jacket
s00094,hijab
s00094,cardigan
s00094,kids eid frock
s00094,nightwear set
s00094,casual shirt
s00094,matching blouse
s00094,embroidered blouse
s00095,denim jeans
s00095,embroidered blouse
s00095,designer panjabi
s00095,anarkali kurti
s00095,casual shirt
s00095,scarf
s00095,graphic t-shirt
s00095,cotton saree
s00095,cardigan
s00095,winter cap
s00095,woolen shawl
s00095,silk saree
s00095,winter jacket
s00095,petticoat
s00095,nightwear set
s00096,lungi
s00096,graphic t-shirt
s00096,nightwear set
s00096,petticoat
s00096,anarkali kurti
s00096,kurti
s00096,cotton saree
s00096,winter jacket
s00096,woolen shawl
s00096,designer panjabi
s00096,embroidered blouse
s00096,kids eid frock
s00096,cardigan
s00096,silk saree
s00096,casual shirt
s00096,hijab
s00096,cotton three-piece
s00096,scarf
s00096,winter cap
s00096,bridal lehenga
s00096,salwar set
s00096,matching blouse
s00096,formal trouser
s00096,denim jeans
s00097,cotton saree
s00097,denim jeans
s00097,winter jacket
s00097,embroidered blouse
s00097,anarkali kurti
s00097,winter cap
s00097,casual shirt
s00097,petticoat
s00097,kurti
s00097,silk saree
s00097,woolen shawl
s00097,bridal lehenga
s00097,designer panjabi
s00097,scarf
s00097,formal trouser
s00098,graphic t-shirt
s00098,salwar set
s00098,denim jeans
s00098,hijab
s00098,cotton saree
s00098,formal trouser
s00098,scarf
s00098,bridal lehenga
s00098,matching blouse
s00098,cardigan
s00098,nightwear set
s00098,winter jacket
s00098,kurti
s00098,lungi
s00098,petticoat
s00098,cotton three-piece
s00098,designer panjabi
s00098,silk saree
s00098,embroidered blouse
s00098,anarkali kurti
s00098,kids eid frock
s00098,woolen shawl
s00099,graphic t-shirt
s00099,denim jeans
s00099,scarf
s00099,embroidered blouse
s00099,hijab
s00099,formal trouser
s00099,winter cap
s00099,casual shirt
s00099,bridal lehenga
s00099,petticoat
s00099,salwar set
s00099,cotton three-piece
s00100,lungi
s00100,designer panjabi
s00100,winter cap
s00100,bridal lehenga
s00100,anarkali kurti
s00100,embroidered blouse
s00100,cardigan
s00100,kurti
s00100,cotton saree
s00100,nightwear set
s00100,woolen shawl
s00100,graphic t-shirt
s00100,matching blouse
s00100,salwar set
s00100,petticoat
s00100,silk saree
s00100,formal trouser
s00100,casual shirt
s00100,scarf
s00101,packaged spices
s00101,soybean oil 1l
s00101,potato 1kg
s00101,salt 1kg
s00101,sugar 1kg
s00101,fragrant rice 5kg
s00101,egg dozen
s00101,biscuit pack
s00101,instant noodles
s00102,salt 1kg
s00102,onion 1kg
s00102,sugar 1kg
s00102,masoor dal 1kg
s00102,egg dozen
s00102,potato 1kg
s00102,atta 2kg
s00102,biscuit pack
s00102,ginger garlic paste
s00103,egg dozen
s00103,ginger garlic paste
s00103,packaged spices
s00103,powder milk 500g
s00103,laundry detergent
s00103,mustard oil 1l
s00103,potato 1kg
s00103,fragrant rice 5kg
s00103,sugar 1kg
s00103,soybean oil 1l
s00103,instant noodles
s00103,onion 1kg
s00103,masoor dal 1kg
s00103,salt 1kg
s00103,atta 2kg
s00104,soybean oil 1l
s00104,potato 1kg
s00104,dish soap
s00104,biscuit pack
s00104,masoor dal 1kg
s00104,onion 1kg
s00104,egg dozen
s00104,powder milk 500g
s00104,packaged spices
s00104,salt 1kg
s00104,tomato sauce
s00104,sugar 1kg
s00104,atta 2kg
s00104,mustard oil 1l
s00104,ginger garlic paste
s00104,fragrant rice 5kg
s00104,laundry detergent
s00105,ginger garlic paste
s00105,sugar 1kg
s00105,powder milk 500g
s00105,laundry detergent
s00105,egg dozen
s00105,packaged spices
s00105,potato 1kg
s00105,salt 1kg
s00105,dish soap
s00105,onion 1kg
s00105,instant noodles
s00105,mustard oil 1l
s00105,fragrant rice 5kg
s00105,tomato sauce
s00105,atta 2kg
s00105,biscuit pack
s00106,tomato sauce
s00106,dish soap
s00106,soybean oil 1l
s00106,laundry detergent
s00106,salt 1kg
s00106,onion 1kg
s00106,mustard oil 1l
s00106,atta 2kg
s00106,potato 1kg
s00106,sugar 1kg
s00106,egg dozen
s00106,packaged spices
s00106,instant noodles
s00107,salt 1kg
s00107,soybean oil 1l
s00107,laundry detergent
s00107,mustard oil 1l
s00107,packaged spices
s00107,powder milk 500g
s00107,masoor dal 1kg
s00107,sugar 1kg
s00107,instant noodles
s00107,fragrant rice 5kg
s00108,fragrant rice 5kg
s00108,egg dozen
s00108,onion 1kg
s00108,potato 1kg
s00108,packaged spices
s00108,sugar 1kg
s00108,powder milk 500g
s00108,dish soap
s00108,ginger garlic paste
s00108,biscuit pack
s00108,laundry detergent
s00108,soybean oil 1l
s00108,salt 1kg
s00108,mustard oil 1l
s00108,atta 2kg
s00109,mustard oil 1l
s00109,sugar 1kg
s00109,masoor dal 1kg
s00109,dish soap
s00109,powder milk 500g
s00109,salt 1kg
s00109,laundry detergent
s00109,onion 1kg
s00109,biscuit pack
s00109,fragrant rice 5kg
s00109,ginger garlic paste
s00109,atta 2kg
s00109,soybean oil 1l
s00109,egg dozen
s00109,potato 1kg
s00109,tomato sauce
s00110,mustard oil 1l
s00110,soybean oil 1l
s00110,tomato sauce
s00110,biscuit pack
s00110,dish soap
s00110,ginger garlic paste
s00110,salt 1kg
s00110,sugar 1kg
s00110,instant noodles
s00110,atta 2kg
s00110,packaged spices
s00110,laundry detergent
s00110,masoor dal 1kg
s00110,potato 1kg
s00110,fragrant rice 5kg
s00110,egg dozen
s00110,onion 1kg
s00110,powder milk 500g
s00111,onion 1kg
s00111,biscuit pack
s00111,egg dozen
s00111,salt 1kg
s00111,instant noodles
s00111,masoor dal 1kg
s00111,laundry detergent
s00111,mustard oil 1l
s00111,ginger garlic paste
s00111,dish soap
s00111,tomato sauce
s00111,sugar 1kg
s00112,sugar 1kg
s00112,potato 1kg
s00112,fragrant rice 5kg
s00112,dish soap
s00112,egg dozen
s00112,powder milk 500g
s00112,soybean oil 1l
s00112,laundry detergent
s00112,mustard oil 1l
s00112,packaged spices
s00113,biscuit pack
s00113,packaged spices
s00113,fragrant rice 5kg
s00113,mustard oil 1l
s00113,onion 1kg
s00113,ginger garlic paste
s00113,laundry detergent
s00113,sugar 1kg
s00113,soybean oil 1l
s00113,tomato sauce
s00113,atta 2kg
s00113,salt 1kg
s00113,instant noodles
s00113,potato 1kg
s00113,masoor dal 1kg
s00113,egg dozen
s00113,dish soap
s00113,powder milk 500g
s00114,packaged spices
s00114,dish soap
s00114,onion 1kg
s00114,sugar 1kg
s00114,laundry detergent
s00114,biscuit pack
s00114,fragrant rice 5kg
s00114,egg dozen
s00114,powder milk 500g
s00114,ginger garlic paste
s00114,mustard oil 1l
s00114,instant noodles
s00114,potato 1kg
s00114,masoor dal 1kg
s00114,salt 1kg
s00115,fragrant rice 5kg
s00115,powder milk 500g
s00115,onion 1kg
s00115,laundry detergent
s00115,salt 1kg
s00115,tomato sauce
s00115,soybean oil 1l
s00115,potato 1kg
s00115,ginger garlic paste
s00115,mustard oil 1l
s00115,atta 2kg
s00115,dish soap
s00115,sugar 1kg
s00115,packaged spices
s00115,masoor dal 1kg
s00115,biscuit pack
s00116,mustard oil 1l
s00116,masoor dal 1kg
s00116,biscuit pack
s00116,salt 1kg
s00116,ginger garlic paste
s00116,dish soap
s00116,fragrant rice 5kg
s00116,onion 1kg
s00116,egg dozen
s00116,sugar 1kg
s00116,atta 2kg
s00116,tomato sauce
s00116,laundry detergent
s00116,potato 1kg
s00116,powder milk 500g
s00117,powder milk 500g
s00117,laundry detergent
s00117,salt 1kg
s00117,potato 1kg
s00117,egg dozen
s00117,dish soap
s00117,sugar 1kg
s00117,instant noodles
s00117,ginger garlic paste
s00117,masoor dal 1kg
s00118,sugar 1kg
s00118,masoor dal 1kg
s00118,soybean oil 1l
s00118,mustard oil 1l
s00118,egg dozen
s00118,laundry detergent
s00118,salt 1kg
s00118,biscuit pack
s00118,packaged spices
s00118,potato 1kg
s00118,powder milk 500g
s00118,onion 1kg
s00118,ginger garlic paste
s00118,dish soap
s00118,fragrant rice 5kg
s00119,mustard oil 1l
s00119,onion 1kg
s00119,salt 1kg
s00119,instant noodles
s00119,potato 1kg
s00119,ginger garlic paste
s00119,laundry detergent
s00119,dish soap
s00119,powder milk 500g
s00119,masoor dal 1kg
s00119,biscuit pack
s00119,tomato sauce
s00119,packaged spices
s00119,fragrant rice 5kg
s00119,soybean oil 1l
s00119,atta 2kg
s00119,egg dozen
s00120,laundry detergent
s00120,soybean oil 1l
s00120,dish soap
s00120,onion 1kg
s00120,masoor dal 1kg
s00120,sugar 1kg
s00120,biscuit pack
s00120,tomato sauce
s00120,potato 1kg
s00120,egg dozen
s00120,instant noodles
s00120,salt 1kg
s00121,fragrant rice 5kg
s00121,soybean oil 1l
s00121,dish soap
s00121,salt 1kg
s00121,sugar 1kg
s00121,laundry detergent
s00121,mustard oil 1l
s00121,egg dozen
s00121,onion 1kg
s00121,packaged spices
s00121,tomato sauce
s00122,soybean oil 1l
s00122,tomato sauce
s00122,sugar 1kg
s00122,biscuit pack
s00122,powder milk 500g
s00122,dish soap
s00122,atta 2kg
s00122,fragrant rice 5kg
s00122,potato 1kg
s00122,egg dozen
s00123,laundry detergent
s00123,atta 2kg
s00123,instant noodles
s00123,sugar 1kg
s00123,fragrant rice 5kg
s00123,salt 1kg
s00123,ginger garlic paste
s00123,egg dozen
s00123,biscuit pack
s00123,masoor dal 1kg
s00123,mustard oil 1l
s00123,soybean oil 1l
s00123,packaged spices
s00123,powder milk 500g
s00123,onion 1kg
s00123,dish soap
s00123,tomato sauce
s00124,onion 1kg
s00124,salt 1kg
s00124,fragrant rice 5kg
s00124,egg dozen
s00124,masoor dal 1kg
s00124,ginger garlic paste
s00124,atta 2kg
s00124,laundry detergent
s00124,dish soap
s00124,sugar 1kg
s00125,dish soap
s00125,soybean oil 1l
s00125,egg dozen
s00125,biscuit pack
s00125,atta 2kg
s00125,ginger garlic paste
s00125,onion 1kg
s00125,laundry detergent
s00125,masoor dal 1kg
s00125,sugar 1kg
s00125,fragrant rice 5kg
s00125,mustard oil 1l
s00125,powder milk 500g
s00126,onion 1kg
s00126,instant noodles
s00126,laundry detergent
s00126,salt 1kg
s00126,dish soap
s00126,packaged spices
s00126,ginger garlic paste
s00126,biscuit pack
s00126,soybean oil 1l
s00126,sugar 1kg
s00127,atta 2kg
s00127,mustard oil 1l
s00127,laundry detergent
s00127,dish soap
s00127,onion 1kg
s00127,fragrant rice 5kg
s00127,salt 1kg
s00127,soybean oil 1l
s00127,biscuit pack
s00127,egg dozen
s00127,masoor dal 1kg
s00127,sugar 1kg
s00128,ginger garlic paste
s00128,salt 1kg
s00128,packaged spices
s00128,onion 1kg
s00128,potato 1kg
s00128,fragrant rice 5kg
s00128,laundry detergent
s00128,soybean oil 1l
s00128,instant noodles
s00128,tomato sauce
s00128,powder milk 500g
s00128,mustard oil 1l
s00129,salt 1kg
s00129,potato 1kg
s00129,ginger garlic paste
s00129,laundry detergent
s00129,masoor dal 1kg
s00129,tomato sauce
s00129,onion 1kg
s00129,soybean oil 1l
s00129,instant noodles
s00129,fragrant rice 5kg
s00129,dish soap
s00130,fragrant rice 5kg
s00130,soybean oil 1l
s00130,masoor dal 1kg
s00130,mustard oil 1l
s00130,ginger garlic paste
s00130,egg dozen
s00130,onion 1kg
s00130,potato 1kg
s00130,sugar 1kg
s00130,packaged spices
s00130,salt 1kg
s00131,onion 1kg
s00131,powder milk 500g
s00131,fragrant rice 5kg
s00131,tomato sauce
s00131,biscuit pack
s00131,masoor dal 1kg
s00131,packaged spices
s00131,atta 2kg
s00131,dish soap
s00131,soybean oil 1l
s00131,egg dozen
s00131,mustard oil 1l
s00131,ginger garlic paste
s00131,salt 1kg
s00132,dish soap
s00132,powder milk 500g
s00132,potato 1kg
s00132,packaged spices
s00132,mustard oil 1l
s00132,atta 2kg
s00132,tomato sauce
s00132,soybean oil 1l
s00132,masoor dal 1kg
s00132,egg dozen
s00132,salt 1kg
s00132,biscuit pack
s00132,fragrant rice 5kg
s00132,instant noodles
s00132,laundry detergent
s00132,onion 1kg
s00132,sugar 1kg
s00132,ginger garlic paste
s00133,egg dozen
s00133,laundry detergent
s00133,salt 1kg
s00133,ginger garlic paste
s00133,onion 1kg
s00133,powder milk 500g
s00133,potato 1kg
s00133,masoor dal 1kg
s00133,atta 2kg
s00134,fragrant rice 5kg
s00134,potato 1kg
s00134,soybean oil 1l
s00134,atta 2kg
s00134,laundry detergent
s00134,ginger garlic paste
s00134,sugar 1kg
s00134,biscuit pack
s00134,dish soap
s00134,instant noodles
s00134,tomato sauce
s00134,masoor dal 1kg
s00134,packaged spices
s00134,powder milk 500g
s00134,mustard oil 1l
s00134,egg dozen
s00134,salt 1kg
s00135,atta 2kg
s00135,sugar 1kg
s00135,tomato sauce
s00135,packaged spices
s00135,egg dozen
s00135,mustard oil 1l
s00135,onion 1kg
s00135,powder milk 500g
s00135,laundry detergent
s00135,salt 1kg
s00136,dish soap
s00136,potato 1kg
s00136,sugar 1kg
s00136,powder milk 500g
s00136,onion 1kg
s00136,laundry detergent
